source,confidence,target,weight
HNF4A,B,CHN2,1.0
MITF,B,AFF3,1.0
HNF4A,B,BRD4,1.0
HNF4A,B,BTNL8,1.0
HNF4A,B,C1orf210,1.0
HNF4A,B,C8B,1.0
HNF4A,B,CALD1,1.0
HNF4A,B,CAMK2D,1.0
MITF,B,ADGRG1,1.0
HNF4A,B,CAMK2N1,1.0
HNF4A,B,CAPZA2,1.0
HNF4A,B,CAST,1.0
HNF4A,B,CCDC57,1.0
HNF4A,B,CCDC85C,1.0
HNF4A,B,CCNY,1.0
HNF4A,B,CDC42EP4,1.0
HNF4A,B,CDH23,1.0
HNF4A,B,CDK5RAP2,1.0
HNF4A,B,CHD2,1.0
HNF4A,B,CHD9,1.0
HNF4A,B,CLASP1,1.0
TWIST1,B,DLC1,1.0
FOXA1,B,ARHGAP10,1.0
GATA2,B,SEC14L1,1.0
FOS,B,MCF2L2,1.0
FOS,B,ME3,1.0
FOS,B,MET,1.0
FOS,B,MGLL,1.0
FOS,B,MICAL2,1.0
FOS,B,MID1,1.0
FOS,B,MIDEAS,1.0
FOS,B,MPZL1,1.0
FOS,B,MSI2,1.0
FOS,B,MTHFD2L,1.0
FOS,B,MCC,1.0
FOS,B,MTSS1,1.0
FOS,B,MYH9,1.0
FOS,B,MYLK,1.0
FOS,B,MYO1B,1.0
FOS,B,NAALADL2,1.0
FOS,B,NABP1,1.0
FOS,B,NAV1,1.0
FOS,B,NAV2,1.0
FOS,B,NCALD,1.0
FOS,B,NCOA7,1.0
FOS,B,NEDD4L,1.0
FOS,B,MYEOV,1.0
FOS,B,MBNL2,1.0
FOS,B,MBNL1,1.0
FOS,B,MAST4,1.0
FOS,B,KCNMA1,1.0
FOS,B,KDM4C,1.0
FOS,B,KIAA1217,1.0
FOS,B,KIF13A,1.0
FOS,B,KLF6,1.0
FOS,B,KLF9,1.0
FOS,B,KSR1,1.0
FOS,B,LAMA3,1.0
FOS,B,LAMC1,1.0
FOS,B,LHFPL2,1.0
FOS,B,LIMS1,1.0
FOS,B,LINC00299,1.0
FOS,B,LMNA,1.0
FOS,B,LPP,1.0
FOS,B,LRBA,1.0
FOS,B,LTBP1,1.0
FOS,B,MACF1,1.0
FOS,B,MACROD2,1.0
FOS,B,MAML2,1.0
FOS,B,MAML3,1.0
FOS,B,MAP2,1.0
FOS,B,MAP3K13,1.0
FOS,B,MARCHF3,1.0
FOS,B,NEDD9,1.0
FOS,B,KCNK1,1.0
FOS,B,NEK7,1.0
FOS,B,NFIA,1.0
FOS,B,PPP1R15A,1.0
FOS,B,PPP3CA,1.0
FOS,B,PRICKLE2,1.0
FOS,B,PRKAG2,1.0
FOS,B,PRKCH,1.0
FOS,B,PRPF31,1.0
FOS,B,PSD3,1.0
FOS,B,PTK2,1.0
FOS,B,PTK2B,1.0
FOS,B,PTPN4,1.0
FOS,B,PLXNA2,1.0
FOS,B,PTPRM,1.0
FOS,B,RAD51B,1.0
FOS,B,RALGPS1,1.0
FOS,B,RAPGEF1,1.0
FOS,B,RAPGEF4,1.0
FOS,B,RAPGEF5,1.0
FOS,B,RB1CC1,1.0
FOS,B,RBM47,1.0
FOS,B,RERE,1.0
FOS,B,RGS3,1.0
FOS,B,RGS9,1.0
FOS,B,RABGAP1L,1.0
FOS,B,PLD1,1.0
FOS,B,PLCB4,1.0
FOS,B,PLCB1,1.0
FOS,B,NFIB,1.0
FOS,B,NIBAN2,1.0
FOS,B,NPAS3,1.0
FOS,B,NRCAM,1.0
FOS,B,NRP1,1.0
FOS,B,NSMCE2,1.0
FOS,B,OSBPL10,1.0
FOS,B,OSBPL3,1.0
FOS,B,OSBPL6,1.0
FOS,B,OSBPL9,1.0
FOS,B,PACSIN2,1.0
FOS,B,PAPPA,1.0
FOS,B,PARD3,1.0
FOS,B,PARD3B,1.0
FOS,B,PCCA,1.0
FOS,B,PCNX2,1.0
FOS,B,PDE1C,1.0
FOS,B,PDE4B,1.0
FOS,B,PDHX,1.0
FOS,B,PDLIM5,1.0
FOS,B,PHLPP1,1.0
FOS,B,PIP4K2A,1.0
FOS,B,PLB1,1.0
FOS,B,NFATC2,1.0
FOS,B,RND3,1.0
FOS,B,KCNJ15,1.0
FOS,B,KALRN,1.0
FOS,B,CREB5,1.0
FOS,B,CRIM1,1.0
FOS,B,CRYBG1,1.0
FOS,B,CSGALNACT1,1.0
FOS,B,CTNNA1,1.0
FOS,B,CUBN,1.0
FOS,B,CUX1,1.0
FOS,B,CYRIB,1.0
FOS,B,CYTH4,1.0
FOS,B,DAAM1,1.0
FOS,B,CRADD,1.0
FOS,B,DDX60L,1.0
FOS,B,DLEU1,1.0
FOS,B,DMD,1.0
FOS,B,DNAJC5B,1.0
FOS,B,DOCK2,1.0
FOS,B,DOCK4,1.0
FOS,B,DOCK5,1.0
FOS,B,DPF3,1.0
FOS,B,DST,1.0
FOS,B,DTNA,1.0
FOS,B,DTNB,1.0
FOS,B,DENND2B,1.0
FOS,B,COL25A1,1.0
FOS,B,COL21A1,1.0
FOS,B,COL14A1,1.0
FOS,B,BBX,1.0
FOS,B,BCAR3,1.0
FOS,B,BHLHE40,1.0
FOS,B,BMPR1B,1.0
FOS,B,CACNA1A,1.0
FOS,B,CAMK2D,1.0
FOS,B,CAPN2,1.0
FOS,B,CAST,1.0
FOS,B,CBLB,1.0
FOS,B,CCDC91,1.0
FOS,B,CCNY,1.0
FOS,B,CDH18,1.0
FOS,B,CDK5RAP2,1.0
FOS,B,CDK6,1.0
FOS,B,CDYL,1.0
FOS,B,CEMIP2,1.0
FOS,B,CEP112,1.0
FOS,B,CHD9,1.0
FOS,B,CHN2,1.0
FOS,B,CLEC16A,1.0
FOS,B,CLIP2,1.0
FOS,B,CLVS1,1.0
FOS,B,CNIH3,1.0
FOS,B,DUSP10,1.0
FOS,B,KAZN,1.0
FOS,B,DYRK1A,1.0
FOS,B,EFHC1,1.0
FOS,B,GBE1,1.0
FOS,B,GFOD1,1.0
ZNF384,B,PANK2,1.0
FOS,B,GLIS3,1.0
FOS,B,GMDS,1.0
FOS,B,GNA12,1.0
FOS,B,GSE1,1.0
FOS,B,GTDC1,1.0
FOS,B,HDAC9,1.0
FOS,B,HECW2,1.0
FOS,B,GALNT2,1.0
FOS,B,HIVEP3,1.0
FOS,B,HRH1,1.0
FOS,B,IFNGR2,1.0
FOS,B,IGF1R,1.0
FOS,B,IMMP2L,1.0
FOS,B,ITGB5,1.0
FOS,B,ITGB6,1.0
FOS,B,ITPR1,1.0
FOS,B,ITPR2,1.0
ZNF274,B,ZNF577,1.0
FOS,B,JCAD,1.0
FOS,B,HMCN1,1.0
FOS,B,GALNT15,1.0
FOS,B,GADD45A,1.0
FOS,B,GABBR2,1.0
FOS,B,EGLN3,1.0
FOS,B,ENAH,1.0
FOS,B,ENPP2,1.0
FOS,B,ERC2,1.0
FOS,B,ERGIC1,1.0
FOS,B,EXOC4,1.0
FOS,B,EXOC6B,1.0
FOS,B,EXT1,1.0
FOS,B,EXTL3,1.0
FOS,B,FAM107B,1.0
FOS,B,FAM13A,1.0
FOS,B,FAT1,1.0
FOS,B,FGD6,1.0
FOS,B,FGGY,1.0
FOS,B,FHAD1,1.0
FOS,B,FHL2,1.0
FOS,B,FILIP1L,1.0
FOS,B,FLNB,1.0
FOS,B,FNDC3B,1.0
FOS,B,FOXP1,1.0
FOS,B,FRMD4B,1.0
FOS,B,FSIP1,1.0
FOS,B,FTO,1.0
FOS,B,ECE1,1.0
FOS,B,BACH2,1.0
FOS,B,RNF217,1.0
ZNF274,B,TNFRSF10B,1.0
FOXA1,B,ARID1B,1.0
FOXA1,B,ARID5B,1.0
FOXA1,B,ASAP1,1.0
FOXA1,B,ATP8B1,1.0
FOXA1,B,ATP8B4,1.0
FOXA1,B,ATRNL1,1.0
FOXA1,B,ATXN7,1.0
FOXA1,B,AUTS2,1.0
FOXA1,B,BANK1,1.0
FOXA1,B,BBX,1.0
FOXA1,B,ARHGEF3,1.0
FOXA1,B,BCAR3,1.0
FOXA1,B,BCKDHB,1.0
FOXA1,B,BICC1,1.0
FOXA1,B,BIRC6,1.0
FOXA1,B,BMPER,1.0
FOXA1,B,BMPR1B,1.0
FOXA1,B,BRIP1,1.0
FOXA1,B,CACNA2D1,1.0
FOXA1,B,CACNA2D3,1.0
FOXA1,B,CACNB2,1.0
FOXA1,B,CADM1,1.0
FOXA1,B,BCAS3,1.0
FOXA1,B,ARHGAP6,1.0
FOXA1,B,ARHGAP42,1.0
FOXA1,B,ARHGAP32,1.0
FOXA1,B,AFF3,1.0
FOXA1,B,AGAP1,1.0
FOXA1,B,AKAP13,1.0
FOXA1,B,AKAP6,1.0
FOXA1,B,AKAP9,1.0
FOXA1,B,ALCAM,1.0
FOXA1,B,ALDH1A2,1.0
FOXA1,B,AMOTL1,1.0
FOXA1,B,ANGPT1,1.0
FOXA1,B,ANK3,1.0
FOXA1,B,ANKRD28,1.0
FOXA1,B,ANKRD50,1.0
FOXA1,B,ANKS1B,1.0
FOXA1,B,ANO6,1.0
FOXA1,B,APBB2,1.0
ZNF263,B,ZNF608,1.0
FOXA1,B,APP,1.0
FOXA1,B,ARAP2,1.0
MITF,B,GRIK3,1.0
FOXA1,B,ARHGAP12,1.0
FOXA1,B,ARHGAP15,1.0
FOXA1,B,ARHGAP24,1.0
FOXA1,B,ARHGAP26,1.0
FOXA1,B,CADPS2,1.0
FOXA1,B,AFF1,1.0
FOXA1,B,CALD1,1.0
FOXA1,B,CAST,1.0
FOXA1,B,CTNNA1,1.0
FOXA1,B,CTNND2,1.0
FOXA1,B,CYP2C18,1.0
FOXA1,B,DAAM1,1.0
FOXA1,B,DCLK1,1.0
FOXA1,B,DENND1A,1.0
FOXA1,B,DENND1B,1.0
FOXA1,B,DGKB,1.0
FOXA1,B,DIO2,1.0
FOXA1,B,DIP2C,1.0
FOXA1,B,CSGALNACT1,1.0
FOXA1,B,DLEU1,1.0
FOXA1,B,DLG2,1.0
FOXA1,B,DNAH11,1.0
FOXA1,B,DOCK10,1.0
FOXA1,B,DOCK4,1.0
FOXA1,B,DOCK5,1.0
FOXA1,B,DPYD,1.0
FOXA1,B,DST,1.0
FOXA1,B,DTNA,1.0
FOXA1,B,DYM,1.0
FOXA1,B,DYNC2H1,1.0
FOXA1,B,DLG1,1.0
FOXA1,B,CRIM1,1.0
FOXA1,B,CREB5,1.0
FOXA1,B,CPNE4,1.0
FOXA1,B,CASZ1,1.0
FOXA1,B,CBFA2T2,1.0
FOXA1,B,CBLB,1.0
FOXA1,B,CCDC91,1.0
FOXA1,B,CCSER1,1.0
FOXA1,B,CD36,1.0
FOXA1,B,CDH18,1.0
FOXA1,B,CDK14,1.0
FOXA1,B,CDK5RAP2,1.0
FOXA1,B,CDKAL1,1.0
FOXA1,B,CDS1,1.0
FOXA1,B,CEMIP2,1.0
FOXA1,B,CEP112,1.0
FOXA1,B,CEP128,1.0
FOXA1,B,CHN2,1.0
FOXA1,B,CLASP1,1.0
FOXA1,B,CNBD1,1.0
FOXA1,B,CNTN5,1.0
FOXA1,B,CNTNAP2,1.0
FOXA1,B,COBL,1.0
FOXA1,B,COL14A1,1.0
FOXA1,B,COL21A1,1.0
FOXA1,B,COL28A1,1.0
FOXA1,B,CAMK2D,1.0
FOS,B,RTN4,1.0
FOXA1,B,AFDN,1.0
FOXA1,B,ADGRL2,1.0
FOS,B,SPOCK1,1.0
FOS,B,ST18,1.0
FOS,B,STARD13,1.0
FOS,B,STK17A,1.0
FOS,B,STK40,1.0
FOS,B,STPG1,1.0
FOS,B,STXBP5,1.0
FOS,B,SYNJ2,1.0
FOS,B,TACC2,1.0
FOS,B,TANC1,1.0
FOS,B,SPIRE1,1.0
FOS,B,TBC1D1,1.0
FOS,B,TBXAS1,1.0
FOS,B,TCF12,1.0
FOS,B,TEAD1,1.0
FOS,B,TENM2,1.0
FOS,B,TENM4,1.0
FOS,B,TGFBI,1.0
FOS,B,TGFBR3,1.0
FOS,B,THADA,1.0
FOS,B,THSD4,1.0
FOS,B,TIAM1,1.0
FOS,B,TBC1D5,1.0
FOS,B,SPIDR,1.0
FOS,B,SPATS2L,1.0
FOS,B,SORBS2,1.0
FOS,B,SAMD12,1.0
FOS,B,SAMD4A,1.0
FOS,B,SASH1,1.0
FOS,B,SDK1,1.0
FOS,B,SEC14L1,1.0
FOS,B,SEMA3A,1.0
FOS,B,SEMA3C,1.0
FOS,B,SEPTIN9,1.0
FOS,B,SGMS1,1.0
FOS,B,SH3BP4,1.0
FOS,B,SH3KBP1,1.0
FOS,B,SH3PXD2B,1.0
FOS,B,SIK3,1.0
FOS,B,SLC22A23,1.0
FOS,B,SLC25A37,1.0
FOS,B,SLC39A11,1.0
FOS,B,SLC44A3,1.0
FOS,B,SLCO3A1,1.0
FOS,B,SLX4IP,1.0
FOS,B,SMYD3,1.0
FOS,B,SND1,1.0
FOS,B,SNX9,1.0
FOS,B,SORBS1,1.0
FOS,B,TIAM2,1.0
FOXA1,B,ADGRV1,1.0
FOS,B,TJP1,1.0
FOS,B,TLN2,1.0
FOS,B,YAP1,1.0
FOS,B,ZBTB16,1.0
FOS,B,ZBTB20,1.0
FOS,B,ZBTB38,1.0
FOS,B,ZFPM2,1.0
FOS,B,ZMIZ1,1.0
FOS,B,ZMYND8,1.0
FOS,B,ZNF365,1.0
FOS,B,ZNF438,1.0
FOS,B,ZNF608,1.0
FOS,B,WWTR1,1.0
FOSL1,B,ANXA2,1.0
FOSL1,B,TRIB1,1.0
FOSL2,B,MAFK,1.0
FOSL2,B,NDRG1,1.0
FOSL2,B,TGIF1,1.0
FOXA1,B,ABCC4,1.0
FOXA1,B,ABLIM1,1.0
FOXA1,B,ACOXL,1.0
FOXA1,B,ADAMTSL1,1.0
FOXA1,B,ADGRF1,1.0
FOXA1,B,ADGRG6,1.0
FOSL1,B,LMNA,1.0
FOS,B,VMP1,1.0
FOS,B,VAV3,1.0
FOS,B,UTRN,1.0
FOS,B,TMC1,1.0
FOS,B,TMEM241,1.0
FOS,B,TMEM245,1.0
FOS,B,TNFAIP8,1.0
FOS,B,TNIK,1.0
FOS,B,TNIP1,1.0
FOS,B,TNRC6B,1.0
FOS,B,TNS1,1.0
FOS,B,TNS3,1.0
FOS,B,TPD52L1,1.0
FOS,B,TRAPPC9,1.0
FOS,B,TRIB1,1.0
FOS,B,TRIM2,1.0
FOS,B,TRIO,1.0
FOS,B,TRPS1,1.0
FOS,B,TSC22D2,1.0
FOS,B,TSPAN14,1.0
FOS,B,TTC7A,1.0
FOS,B,TULP4,1.0
FOS,B,UBASH3B,1.0
FOS,B,UBE2H,1.0
FOS,B,UQCC1,1.0
FOS,B,UST,1.0
FOS,B,TJP2,1.0
FOXA1,B,DYRK1A,1.0
FOS,B,B4GALT5,1.0
FOS,B,ATP8B4,1.0
ETS1,B,HDGF,1.0
ETS1,B,HIVEP2,1.0
ETS1,B,HJV,1.0
ETS1,B,HK1,1.0
ETS1,B,HMGN4,1.0
ETS1,B,HNRNPF,1.0
ETS1,B,HNRNPL,1.0
ETS1,B,HNRNPUL1,1.0
ETS1,B,HOOK2,1.0
ETS1,B,HPCAL1,1.0
ETS1,B,HDAC7,1.0
ETS1,B,IARS1,1.0
ETS1,B,ID3,1.0
ETS1,B,IGF1R,1.0
ETS1,B,IGF2BP3,1.0
ETS1,B,ING1,1.0
ETS1,B,IRF2BP2,1.0
ETS1,B,ITGB1,1.0
ETS1,B,ITGB5,1.0
ETS1,B,ITPR1,1.0
ETS1,B,JADE2,1.0
ETS1,B,JAK1,1.0
ETS1,B,ID1,1.0
ETS1,B,GSN,1.0
ETS1,B,GSE1,1.0
ETS1,B,GRAMD1A,1.0
ETS1,B,FADS2,1.0
ETS1,B,FAM78A,1.0
ETS1,B,FASN,1.0
ETS1,B,FBXL19,1.0
ETS1,B,FKBP1A,1.0
ETS1,B,FLNA,1.0
ETS1,B,FLNB,1.0
ETS1,B,FMNL3,1.0
ETS1,B,FNDC3B,1.0
ETS1,B,FOXK1,1.0
ETS1,B,FOXP1,1.0
ETS1,B,FYN,1.0
ETS1,B,G3BP2,1.0
ETS1,B,GABBR2,1.0
ETS1,B,GADD45B,1.0
ETS1,B,GALNT10,1.0
ETS1,B,GATA3,1.0
GATA3,B,ETS1,1.0
ETS1,B,GATAD2A,1.0
ETS1,B,GDPD5,1.0
ETS1,B,GNA12,1.0
ETS1,B,GPAA1,1.0
ETS1,B,GPR137,1.0
ETS1,B,JCAD,1.0
ETS1,B,FAAP20,1.0
ETS1,B,JMJD1C,1.0
ETS1,B,KAZALD1,1.0
ETS1,B,MED15,1.0
ETS1,B,MEF2D,1.0
ETS1,B,MFSD3,1.0
ETS1,B,MGAT1,1.0
ETS1,B,MICAL2,1.0
ETS1,B,MICAL3,1.0
ETS1,B,MIDEAS,1.0
ETS1,B,MIDN,1.0
ETS1,B,MKNK2,1.0
ETS1,B,MNT,1.0
ETS1,B,MAT2A,1.0
ETS1,B,MRPL36,1.0
ETS1,B,MTSS1,1.0
ETS1,B,MUS81,1.0
ETS1,B,MYC,1.0
ETS1,B,MYEOV,1.0
ETS1,B,MYH9,1.0
ETS1,B,MYO1C,1.0
ETS1,B,MYOF,1.0
ETS1,B,NARF,1.0
ETS1,B,NAV2,1.0
ETS1,B,NCOR2,1.0
ETS1,B,MTHFD1L,1.0
ETS1,B,MAP3K11,1.0
ETS1,B,MAML3,1.0
ETS1,B,MAD1L1,1.0
ETS1,B,KCNAB2,1.0
ETS1,B,KCTD10,1.0
ETS1,B,KCTD2,1.0
ETS1,B,KDM2B,1.0
ETS1,B,KDM6B,1.0
ETS1,B,KIAA1671,1.0
ETS1,B,KLC1,1.0
ETS1,B,KLF10,1.0
ETS1,B,KLF6,1.0
ETS1,B,KMT2A,1.0
ETS1,B,KPNB1,1.0
ETS1,B,KSR1,1.0
ETS1,B,LAMA4,1.0
ETS1,B,LASP1,1.0
ETS1,B,LDLR,1.0
ETS1,B,LEMD2,1.0
ETS1,B,LHFPL2,1.0
ETS1,B,LMNA,1.0
ETS1,B,LRP5,1.0
ETS1,B,LRRC8A,1.0
ETS1,B,LRRFIP1,1.0
ETS1,B,LTBP4,1.0
ETS1,B,MACF1,1.0
ETS1,B,JUP,1.0
ETS1,B,NDUFV3,1.0
ETS1,B,ETV6,1.0
ETS1,B,ERCC1,1.0
ETS1,B,ARHGAP31,1.0
ETS1,B,ARHGDIA,1.0
ETS1,B,ARHGEF17,1.0
ETS1,B,ARHGEF2,1.0
ETS1,B,ARHGEF3,1.0
ETS1,B,ARHGEF7,1.0
ETS1,B,ARID1A,1.0
ETS1,B,ARID1B,1.0
ETS1,B,ARID3A,1.0
ETS1,B,ARPC5L,1.0
ETS1,B,ARHGAP26,1.0
ETS1,B,ARRB1,1.0
ETS1,B,BAHCC1,1.0
ETS1,B,BAZ2A,1.0
ETS1,B,BBC3,1.0
ETS1,B,BCAR3,1.0
ETS1,B,BCL3,1.0
ETS1,B,BCL9L,1.0
ETS1,B,BCOR,1.0
ETS1,B,BCR,1.0
ETS1,B,BHLHE40,1.0
ETS1,B,BICRAL,1.0
ETS1,B,ATP6V0A1,1.0
ETS1,B,ARHGAP22,1.0
ETS1,B,ARAP1,1.0
ETS1,B,APBB2,1.0
ESRRA,B,ACSS2,1.0
ESRRA,B,RAP1GAP,1.0
ESRRA,B,RBM47,1.0
ESRRA,B,SLC22A23,1.0
ESRRA,B,SLC9A1,1.0
ETS1,B,ABCB9,1.0
ETS1,B,ABCG1,1.0
ETS1,B,ABL1,1.0
ETS1,B,ACLY,1.0
ETS1,B,ACTB,1.0
ETS1,B,ACTG1,1.0
ETS1,B,ACTN1,1.0
ETS1,B,ACTN4,1.0
ETS1,B,ADAM10,1.0
ETS1,B,ADORA2A,1.0
ETS1,B,AFAP1,1.0
ETS1,B,AGAP3,1.0
ETS1,B,AHDC1,1.0
ETS1,B,AHNAK,1.0
ETS1,B,ALDOA,1.0
ETS1,B,AMOTL2,1.0
ETS1,B,AMPD3,1.0
ETS1,B,ANKRD11,1.0
ETS1,B,BTBD19,1.0
ETS1,B,ERGIC1,1.0
ETS1,B,CCDC12,1.0
ETS1,B,CCDC88C,1.0
ETS1,B,DLG4,1.0
ETS1,B,DNAJB12,1.0
ETS1,B,DNAJB6,1.0
ETS1,B,DNM2,1.0
ETS1,B,DNMT1,1.0
ETS1,B,DOCK4,1.0
ETS1,B,DOCK9,1.0
ETS1,B,DPP9,1.0
ETS1,B,DPYSL2,1.0
ETS1,B,DUSP1,1.0
ETS1,B,DHX9,1.0
ETS1,B,DUSP5,1.0
ETS1,B,E2F3,1.0
ETS1,B,EEF1A1,1.0
ETS1,B,EEF2,1.0
ETS1,B,EFHC1,1.0
ETS1,B,EHD1,1.0
ETS1,B,EIF4G2,1.0
ETS1,B,ELK3,1.0
ETS1,B,EMP3,1.0
ETS1,B,EPAS1,1.0
ETS1,B,EPHA2,1.0
ETS1,B,DYNC1H1,1.0
ETS1,B,DENND3,1.0
ETS1,B,DDIT4,1.0
ETS1,B,DCAKD,1.0
ETS1,B,CCDC97,1.0
ETS1,B,CD9,1.0
ETS1,B,CDC42EP3,1.0
ETS1,B,CDK6,1.0
ETS1,B,CENPT,1.0
ETS1,B,CFLAR,1.0
ETS1,B,CHD2,1.0
ETS1,B,CHD9,1.0
ETS1,B,CIC,1.0
ETS1,B,CIRBP,1.0
ETS1,B,CITED2,1.0
ETS1,B,CLASP1,1.0
ETS1,B,CNIH3,1.0
ETS1,B,CNOT1,1.0
ETS1,B,COA1,1.0
ETS1,B,CSGALNACT2,1.0
ETS1,B,CSRP1,1.0
ETS1,B,CTDSP1,1.0
ETS1,B,CTIF,1.0
ETS1,B,CTNNA1,1.0
ETS1,B,CUEDC1,1.0
ETS1,B,DAB2IP,1.0
ETS1,B,DALRD3,1.0
ETS1,B,CCDC85C,1.0
FOS,B,ATXN1,1.0
ETS1,B,NEDD9,1.0
ETS1,B,NEMP2,1.0
ETS1,B,TSPAN18,1.0
ETS1,B,TSPAN4,1.0
ETS1,B,TTC7A,1.0
ETS1,B,TUBA1C,1.0
ETS1,B,TUBB4B,1.0
ETS1,B,TXNRD1,1.0
ETS1,B,TXNRD2,1.0
ETS1,B,UBAC1,1.0
ETS1,B,UBAP2L,1.0
ETS1,B,UBC,1.0
ETS1,B,TSPAN14,1.0
ETS1,B,UBE2D3,1.0
ETS1,B,USP39,1.0
ETS1,B,UTRN,1.0
ETS1,B,VASP,1.0
ETS1,B,VGLL4,1.0
ETS1,B,VRK3,1.0
ETS1,B,WDR1,1.0
ETS1,B,WDR37,1.0
ETS1,B,WNK1,1.0
ETS1,B,WRAP53,1.0
ZNF740,B,MBD6,1.0
ETS1,B,UBR4,1.0
ETS1,B,TRRAP,1.0
ETS1,B,TRIM8,1.0
ETS1,B,TRIM41,1.0
TAL1,B,ETS1,1.0
ETS1,B,TBC1D14,1.0
ETS1,B,TCF4,1.0
ETS1,B,TFAP4,1.0
ETS1,B,TGIF1,1.0
ETS1,B,TGIF2,1.0
ETS1,B,THOC6,1.0
ETS1,B,TK2,1.0
ETS1,B,TLE3,1.0
ETS1,B,TLN1,1.0
ETS1,B,TMEM184B,1.0
ETS1,B,TMEM91,1.0
ETS1,B,TMSB4X,1.0
ZNF740,B,SETD1B,1.0
ETS1,B,TNFRSF1A,1.0
ETS1,B,TNK2,1.0
ETS1,B,TNRC18,1.0
ETS1,B,TNS1,1.0
ETS1,B,TPM4,1.0
ETS1,B,TPR,1.0
ETS1,B,TRAM2,1.0
ETS1,B,TRAPPC9,1.0
ETS1,B,TRIB1,1.0
ETS1,B,XXYLT1,1.0
ETS1,B,TACC1,1.0
ETS1,B,YY1,1.0
ETS1,B,ZBTB7B,1.0
FOS,B,ALDH1A2,1.0
FOS,B,AMPD3,1.0
FOS,B,ANGPT1,1.0
FOS,B,ANK1,1.0
FOS,B,ANK3,1.0
FOS,B,ANKS1B,1.0
FOS,B,ANO6,1.0
FOS,B,ANTXR2,1.0
FOS,B,ANXA1,1.0
FOS,B,ANXA2,1.0
FOS,B,AKAP6,1.0
FOS,B,ANXA3,1.0
FOS,B,ARHGAP18,1.0
FOS,B,ARHGAP24,1.0
FOS,B,ARHGAP26,1.0
FOS,B,ARHGAP42,1.0
FOS,B,ARHGEF3,1.0
FOS,B,ARID1B,1.0
FOS,B,ARID5B,1.0
FOS,B,ASAP1,1.0
FOS,B,ATP6AP1L,1.0
FOS,B,ATP8B1,1.0
FOS,B,AOAH,1.0
FOS,B,AHNAK,1.0
FOS,B,AGAP1,1.0
FOS,B,AFF1,1.0
ETS1,B,ZFP36,1.0
ETS1,B,ZFP36L1,1.0
ETS1,B,ZFP36L2,1.0
ETS1,B,ZMIZ1,1.0
ETS1,B,ZMYND8,1.0
ETS1,B,ZNF131,1.0
ETS1,B,ZNF213,1.0
ETS1,B,ZNF263,1.0
ETS1,B,ZNF423,1.0
ETS2,B,FLT1,1.0
ETV4,B,PCSK6,1.0
ETV4,B,SHMT2,1.0
FLI1,B,CCND3,1.0
FOS,B,ABCA13,1.0
FOS,B,ABLIM1,1.0
FOS,B,ABLIM3,1.0
FOS,B,ABR,1.0
FOS,B,ABTB2,1.0
FOS,B,ACSL3,1.0
FOS,B,ACVR1,1.0
FOS,B,ADGRF1,1.0
FOS,B,ADGRG6,1.0
FOS,B,ADGRV1,1.0
ETS1,B,ZBTB38,1.0
ETS1,B,NEK6,1.0
ETS1,B,SYNJ2,1.0
ETS1,B,STK40,1.0
ETS1,B,PIK3C2B,1.0
ETS1,B,PKM,1.0
ETS1,B,PLEC,1.0
ETS1,B,PLEKHG5,1.0
ETS1,B,PLEKHO1,1.0
ETS1,B,PLXNA2,1.0
ETS1,B,PLXND1,1.0
ETS1,B,PNPLA6,1.0
ETS1,B,PPP1R13L,1.0
ETS1,B,PPP1R9B,1.0
ETS1,B,PIEZO1,1.0
ETS1,B,PREX1,1.0
ETS1,B,PRKCE,1.0
ETS1,B,PRKCH,1.0
ETS1,B,PRPF31,1.0
ETS1,B,PRRC2B,1.0
ETS1,B,PTBP1,1.0
ETS1,B,PTCH1,1.0
ETS1,B,PTK2,1.0
ETS1,B,PTMA,1.0
ETS1,B,PTPRE,1.0
ETS1,B,PXN,1.0
ETS1,B,PRKAG2,1.0
ETS1,B,PHF19,1.0
ETS1,B,PHF12,1.0
ETS1,B,PGS1,1.0
ETS1,B,NFATC1,1.0
ETS1,B,NFE2L2,1.0
ETS1,B,NFIA,1.0
ETS1,B,NFIB,1.0
ETS1,B,NFIC,1.0
NFKB1,B,ETS1,1.0
ETS1,B,NOL4L,1.0
ETS1,B,NR4A2,1.0
ETS1,B,NRP2,1.0
ETS1,B,NTMT1,1.0
ETS1,B,NUCB1,1.0
ETS1,B,NUP214,1.0
ETS1,B,OSBPL3,1.0
ETS1,B,PCBP1,1.0
ETS1,B,PCDH1,1.0
ETS1,B,PDE4B,1.0
ETS1,B,PDE4D,1.0
ETS1,B,PER1,1.0
ETS1,B,PEX14,1.0
ETS1,B,PFKFB3,1.0
ETS1,B,PFKP,1.0
ETS1,B,PFN1,1.0
ETS1,B,PGF,1.0
ETS1,B,RAD51B,1.0
ETS1,B,SVIL,1.0
ETS1,B,RAI1,1.0
ETS1,B,RALGDS,1.0
ETS1,B,SLC25A37,1.0
ETS1,B,SLC38A2,1.0
ETS1,B,SLC3A2,1.0
ETS1,B,SLC6A6,1.0
ETS1,B,SMAD3,1.0
SMAD4,B,ETS1,1.0
ETS1,B,SMAD7,1.0
ETS1,B,SMG6,1.0
ETS1,B,SMOX,1.0
ETS1,B,SOGA1,1.0
ETS1,B,SKI,1.0
SPI1,B,ETS1,1.0
ETS1,B,SPTAN1,1.0
ETS1,B,SPTBN1,1.0
ETS1,B,SPTLC2,1.0
